Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Age_Group,Gen_Group,DaysAsCustomer,NumChildren,NumAcceptedCmp,Total_Purchases,Total_Spending,Conversion_Rate
S1,Lajang,37070000.0,1,1,2013-03-20,30,231000,7000,137000,4000,15000,39000,9,5,1,8,7,0,0,0,0,0,0,1,56,Senior,Gen X,3481,2,1,23,433000,0.1
S1,Menikah,44689000.0,1,1,2014-01-10,82,18000,0,5000,0,0,11000,2,1,1,2,7,1,0,0,0,0,0,0,71,Late Senior,Boomers,3185,2,1,6,34000,0.1
S1,Bertunangan,53977000.0,0,1,2013-06-08,21,620000,16000,165000,0,24000,82000,5,5,5,12,5,0,0,0,0,0,0,0,64,Senior,Boomers,3401,1,0,27,907000,0.0
S3,Lajang,7144000.0,0,2,2013-12-07,92,81000,4000,33000,5000,2000,291000,0,23,1,1,0,0,0,0,0,0,0,0,56,Senior,Gen X,3219,2,0,25,416000,0.0
S1,Lajang,18701000.0,1,1,2013-06-04,95,12000,4000,2000,10000,6000,10000,4,2,0,4,5,0,0,0,0,0,0,0,58,Senior,Boomers,3405,2,0,10,44000,0.0
S1,Menikah,90369000.0,0,0,2014-04-28,2,292000,51000,981000,224000,23000,17000,1,4,6,6,1,0,0,0,0,0,0,1,66,Late Senior,Boomers,3077,0,1,17,1588000,1.0
S3,Lajang,63159000.0,0,0,2012-11-05,74,965000,34000,586000,89000,86000,37000,1,3,5,8,3,1,0,0,0,0,0,0,48,Mature,Gen X,3616,0,1,17,1797000,0.3
S1,Bertunangan,37758000.0,1,1,2012-10-04,49,27000,2000,10000,0,0,1000,2,1,0,3,8,0,0,0,0,0,0,0,56,Senior,Gen X,3648,2,0,6,40000,0.0
S3,Lajang,46757000.0,0,1,2012-11-16,71,777000,30000,163000,0,51000,122000,6,4,4,7,9,0,0,0,0,0,0,0,59,Senior,Boomers,3605,1,0,21,1143000,0.0
S2,Menikah,79734000.0,0,0,2014-06-28,72,572000,8000,232000,23000,62000,17000,1,4,3,6,1,0,0,0,1,0,0,0,53,Mature,Gen X,3016,0,1,14,914000,1.0
S1,Bertunangan,63207000.0,0,0,2013-01-20,68,438000,169000,565000,91000,169000,70000,1,2,3,6,7,0,0,0,1,0,0,0,30,Adult,Millennials,3540,0,1,12,1502000,0.1
S1,Cerai,72071000.0,0,1,2013-02-14,4,531000,69000,300000,150000,138000,150000,3,5,4,8,2,0,0,0,0,0,0,0,68,Late Senior,Boomers,3515,1,0,20,1338000,0.0
S3,Bertunangan,21840000.0,1,0,2013-07-21,80,17000,0,9000,0,0,1000,1,1,0,3,9,0,0,0,0,0,0,0,39,Late Adult,Millennials,3358,1,0,5,27000,0.0
D3,Bertunangan,58582000.0,0,1,2013-09-28,15,402000,35000,106000,101000,77000,42000,2,9,2,9,5,0,1,0,0,0,0,0,40,Late Adult,Millennials,3289,1,1,22,763000,0.2
S1,Lajang,72282000.0,0,0,2013-07-19,70,503000,27000,419000,90000,139000,153000,1,5,7,9,7,0,0,0,0,0,0,1,71,Late Senior,Boomers,3360,0,1,22,1331000,0.1
S1,Menikah,50387000.0,0,2,2013-08-31,91,369000,9000,87000,12000,14000,34000,3,6,2,8,5,0,0,0,0,0,0,0,66,Late Senior,Boomers,3317,2,0,19,525000,0.0
S3,Bertunangan,32583000.0,1,1,2014-06-15,10,5000,0,3000,0,0,1000,1,1,0,2,7,0,0,0,0,0,0,0,61,Senior,Boomers,3029,2,0,4,9000,0.0
S1,Bertunangan,62568000.0,0,1,2014-04-07,99,362000,17000,398000,80000,35000,61000,3,5,3,5,4,0,0,0,1,0,0,0,60,Senior,Boomers,3098,1,1,16,953000,0.2
S2,Cerai,44635000.0,1,1,2013-10-11,25,56000,0,9000,0,0,3000,2,2,0,3,7,0,0,0,0,0,0,0,51,Mature,Gen X,3276,2,0,7,68000,0.0
S2,Lajang,33316000.0,1,1,2013-10-04,34,79000,1000,31000,4000,4000,12000,3,2,1,4,6,0,0,0,0,0,0,0,51,Mature,Gen X,3283,2,0,10,131000,0.0
S1,Menikah,63967000.0,0,1,2013-08-09,57,387000,84000,141000,73000,35000,162000,3,4,4,12,2,0,0,0,0,0,0,0,54,Mature,Gen X,3339,1,0,23,882000,0.0
D3,Bertunangan,52513000.0,0,0,2012-09-04,84,367000,17000,241000,104000,188000,232000,2,9,5,9,7,0,0,0,0,0,0,0,44,Late Adult,Gen X,3678,0,0,25,1149000,0.0
S1,Menikah,25293000.0,1,0,2013-09-15,51,15000,0,11000,0,2000,9000,1,1,1,2,8,0,0,0,0,0,0,0,53,Mature,Gen X,3302,1,0,5,37000,0.0
S3,Janda,54111000.0,0,1,2013-08-25,97,267000,6000,54000,8000,3000,50000,2,5,2,6,5,0,0,0,0,0,0,0,57,Senior,Gen X,3323,1,0,15,388000,0.0
S1,Bertunangan,78394000.0,0,0,2013-02-15,13,298000,27000,697000,216000,24000,166000,1,4,6,5,2,0,0,0,0,0,0,1,36,Late Adult,Millennials,3514,0,1,16,1428000,0.5
S2,Menikah,80739000.0,0,0,2013-05-23,92,674000,92000,736000,39000,0,92000,1,3,11,9,1,0,0,0,0,0,0,0,64,Senior,Boomers,3417,0,0,24,1633000,0.0
S2,Bertunangan,22669000.0,1,0,2013-05-22,30,16000,14000,36000,37000,22000,48000,3,4,1,2,9,0,0,0,0,0,0,1,47,Mature,Gen X,3418,1,1,10,173000,0.1
S1,Lajang,29236000.0,1,0,2013-10-08,30,37000,4000,24000,16000,9000,9000,2,4,0,3,9,0,0,0,0,0,0,0,35,Late Adult,Millennials,3279,1,0,9,99000,0.0
S1,Bertunangan,44911000.0,0,1,2013-03-15,11,159000,0,22000,2000,1000,31000,3,4,1,4,7,0,0,0,0,0,0,0,63,Senior,Boomers,3486,1,0,12,215000,0.0
S3,Menikah,54693000.0,0,1,2013-02-17,72,686000,17000,142000,23000,26000,35000,8,6,4,13,6,0,0,0,0,0,0,0,60,Senior,Boomers,3512,1,0,31,929000,0.0
S1,Bertunangan,48186000.0,1,0,2014-03-20,39,97000,3000,66000,12000,7000,34000,3,4,1,4,7,0,0,0,0,0,0,0,48,Mature,Gen X,3116,1,0,12,219000,0.0
S1,Menikah,54809000.0,1,1,2013-09-11,0,63000,6000,57000,13000,13000,22000,4,2,1,5,4,0,0,0,0,0,0,1,45,Mature,Gen X,3306,2,1,12,174000,0.2
S1,Bertunangan,41580000.0,1,1,2012-12-10,15,56000,5000,24000,4000,0,3000,3,2,1,3,5,0,0,0,0,0,0,0,44,Late Adult,Gen X,3581,2,0,9,92000,0.0
S3,Menikah,80336000.0,0,0,2013-09-09,12,209000,19000,456000,160000,142000,66000,1,2,9,13,1,0,0,0,0,0,0,0,52,Mature,Gen X,3308,0,0,25,1052000,0.0
S1,Menikah,47743000.0,0,1,2013-03-22,56,198000,2000,43000,0,12000,20000,3,4,1,6,6,0,1,0,0,0,0,0,65,Late Senior,Boomers,3479,1,1,14,275000,0.2
D3,Menikah,62972000.0,0,1,2012-08-03,39,313000,15000,47000,20000,0,192000,2,7,4,3,6,0,0,0,0,0,0,0,67,Late Senior,Boomers,3710,1,0,16,587000,0.0
S3,Cerai,57333000.0,0,1,2012-09-22,55,941000,14000,397000,76000,58000,176000,11,8,5,9,6,0,0,0,0,0,0,1,68,Late Senior,Boomers,3660,1,1,33,1662000,0.2
S3,Bertunangan,32313000.0,1,0,2013-02-11,60,86000,4000,56000,2000,4000,7000,3,4,0,4,9,0,0,0,0,0,0,0,40,Late Adult,Millennials,3518,1,0,11,159000,0.0
S2,Janda,84953000.0,0,0,2013-06-03,73,167000,48000,602000,63000,72000,72000,1,3,10,4,2,0,1,1,1,0,0,1,69,Late Senior,Boomers,3406,0,4,18,1024000,2.0
S2,Cerai,27071000.0,1,0,2014-04-23,90,8000,3000,19000,0,2000,3000,2,2,0,3,6,0,0,0,0,0,0,0,54,Mature,Gen X,3082,1,0,7,35000,0.0
S2,Bertunangan,68148000.0,0,0,2013-08-31,86,389000,66000,408000,37000,57000,85000,1,4,4,6,2,0,0,0,0,0,0,0,65,Late Senior,Boomers,3317,0,0,15,1042000,0.0
S2,Bertunangan,65735000.0,1,1,2013-12-07,37,239000,7000,119000,4000,15000,11000,5,6,2,6,7,0,0,0,0,0,0,0,57,Senior,Gen X,3219,2,0,19,395000,0.0
S3,Menikah,86836000.0,0,0,2012-09-12,7,179000,21000,273000,0,21000,63000,1,6,10,6,5,1,0,1,1,0,0,1,47,Mature,Gen X,3670,0,4,23,557000,0.8
S3,Menikah,4023000.0,1,1,2014-06-23,29,5000,0,1000,1000,1000,1000,15,0,0,0,19,0,0,0,0,0,0,0,59,Senior,Boomers,3021,2,0,15,9000,0.0
S1,Menikah,30093000.0,0,0,2013-07-08,19,2000,6000,28000,13000,4000,16000,1,2,0,3,7,0,0,0,0,0,0,0,32,Adult,Millennials,3371,0,0,6,69000,0.0
S3,Menikah,57705000.0,0,1,2014-01-11,14,383000,0,53000,6000,4000,40000,3,8,1,6,6,0,0,0,0,0,0,0,56,Senior,Gen X,3184,1,0,18,486000,0.0
S1,Lajang,25008000.0,1,0,2014-02-02,72,2000,8000,8000,6000,1000,9000,2,1,0,3,8,0,0,0,0,0,0,0,34,Adult,Millennials,3162,1,0,6,34000,0.0
D3,Lajang,83257000.0,0,0,2012-09-18,56,536000,27000,590000,38000,107000,67000,1,5,10,12,6,1,0,1,0,0,1,1,27,Adult,Millennials,3664,0,3,28,1365000,0.5
S1,Bertunangan,22280000.0,1,0,2013-05-19,85,2000,1000,4000,3000,1000,2000,1,1,0,2,8,0,0,0,0,0,0,0,47,Mature,Gen X,3421,1,0,4,13000,0.0
S3,Menikah,72159000.0,0,0,2012-10-29,62,322000,53000,899000,34000,40000,53000,1,4,6,10,2,0,0,0,0,0,0,0,44,Late Adult,Gen X,3623,0,0,21,1401000,0.0
S1,Bertunangan,64260000.0,0,0,2013-01-11,1,539000,169000,816000,20000,0,30000,1,4,5,4,3,0,0,0,0,0,0,1,61,Senior,Boomers,3549,0,1,14,1574000,0.3
S3,Lajang,82733000.0,0,0,2013-09-10,28,712000,50000,420000,65000,38000,38000,1,8,4,7,4,0,0,0,0,0,0,1,38,Late Adult,Millennials,3307,0,1,20,1323000,0.2
S2,Cerai,74290000.0,0,1,2013-08-12,70,1121000,0,72000,0,12000,12000,4,10,8,10,6,0,1,0,1,0,0,0,51,Mature,Gen X,3336,1,2,32,1217000,0.3
S2,Lajang,58217000.0,2,1,2012-11-17,84,68000,1000,13000,3000,5000,13000,1,2,0,4,6,0,0,0,0,0,0,0,71,Late Senior,Boomers,3604,3,0,7,103000,0.0
S2,Bertunangan,21024000.0,0,0,2013-07-04,89,36000,4000,18000,6000,2000,18000,1,2,0,4,7,0,0,0,0,0,0,0,46,Mature,Gen X,3375,0,0,7,84000,0.0
S3,Menikah,70116000.0,0,0,2013-01-26,73,707000,44000,603000,95000,58000,29000,1,2,8,12,1,0,0,0,0,0,0,0,50,Mature,Gen X,3534,0,0,23,1536000,0.0
S1,Bertunangan,54006000.0,1,0,2012-09-18,42,174000,77000,203000,6000,24000,97000,2,8,1,7,7,0,0,0,0,0,0,0,37,Late Adult,Millennials,3664,1,0,18,581000,0.0
S3,Menikah,69063000.0,0,1,2012-11-07,16,666000,35000,124000,69000,8000,26000,1,5,3,5,3,0,0,0,0,0,0,0,56,Senior,Gen X,3614,1,0,14,928000,0.0
D3,Cerai,11448000.0,0,0,2013-12-15,16,0,0,0,6000,2000,6000,1,1,0,2,6,0,0,0,0,0,0,0,47,Mature,Gen X,3211,0,0,4,14000,0.0
S1,Lajang,61825000.0,0,1,2013-08-07,56,162000,50000,100000,55000,30000,27000,1,4,2,8,4,0,0,0,0,0,0,0,43,Late Adult,Gen X,3341,1,0,15,424000,0.0
S1,Menikah,70886000.0,1,0,2013-10-14,65,407000,70000,239000,103000,88000,53000,1,5,4,4,2,0,0,0,0,0,0,0,51,Mature,Gen X,3273,1,0,14,960000,0.0
S1,Menikah,69109000.0,0,0,2012-11-09,10,823000,25000,459000,124000,29000,95000,1,6,6,7,4,0,0,1,0,0,0,1,40,Late Adult,Millennials,3612,0,2,20,1555000,0.5
S1,Janda,60208000.0,1,1,2012-10-07,13,488000,23000,71000,15000,0,59000,11,8,3,7,7,0,1,0,0,0,0,1,49,Mature,Gen X,3645,2,2,29,656000,0.3
S2,Bertunangan,32889000.0,1,1,2013-09-06,78,28000,0,13000,4000,2000,8000,3,2,1,3,5,0,0,0,0,0,0,0,54,Mature,Gen X,3311,2,0,9,55000,0.0
S1,Lajang,34738000.0,1,0,2014-05-11,51,3000,2000,10000,3000,0,2000,1,1,0,3,6,0,0,0,0,0,0,0,38,Late Adult,Millennials,3064,1,0,5,20000,0.0
S2,Bertunangan,30538000.0,1,0,2012-10-01,27,284000,0,52000,8000,3000,20000,4,9,0,4,10,0,0,0,0,0,0,0,51,Mature,Gen X,3651,1,0,17,367000,0.0
D3,Bertunangan,82326000.0,0,0,2014-03-10,30,938000,142000,754000,159000,81000,183000,1,5,10,6,2,0,1,1,1,0,0,1,45,Mature,Gen X,3126,0,4,22,2257000,2.0
S3,Cerai,26642000.0,1,0,2014-03-01,71,13000,2000,15000,2000,2000,8000,2,2,0,3,6,0,0,0,0,0,0,0,55,Senior,Gen X,3135,1,0,7,42000,0.0
S1,Cerai,69932000.0,0,1,2013-06-12,97,412000,172000,153000,150000,105000,57000,2,7,6,11,4,0,0,0,0,0,0,0,58,Senior,Boomers,3397,1,0,26,1049000,0.0
S1,Lajang,44503000.0,1,1,2014-04-16,83,31000,1000,8000,0,0,8000,2,2,0,3,6,0,0,0,0,0,0,0,50,Mature,Gen X,3089,2,0,7,48000,0.0
S3,Lajang,60200000.0,0,1,2013-01-02,3,502000,19000,132000,0,6000,26000,6,6,2,11,6,0,0,0,0,0,0,0,74,Late Senior,Boomers,3558,1,0,25,685000,0.0
S1,Cerai,49638000.0,0,1,2014-04-19,71,18000,10000,3000,3000,5000,0,1,1,0,3,2,0,0,0,0,0,0,0,70,Late Senior,Boomers,3086,1,0,5,39000,0.0
D3,Lajang,23830000.0,0,0,2014-02-07,3,1000,8000,6000,4000,8000,16000,1,1,0,3,7,0,0,0,0,0,0,0,35,Late Adult,Millennials,3157,0,0,5,43000,0.0
S2,Janda,33051000.0,0,0,2012-08-16,15,100000,71000,243000,108000,94000,219000,3,9,1,8,9,0,0,0,0,0,0,1,63,Senior,Boomers,3697,0,1,21,835000,0.1
S1,Menikah,72905000.0,0,0,2014-01-21,52,407000,114000,445000,181000,165000,203000,1,3,7,9,1,0,0,0,1,0,0,0,64,Senior,Boomers,3174,0,1,20,1515000,1.0
S3,Bertunangan,69702000.0,0,1,2013-02-19,8,664000,9000,240000,50000,19000,57000,2,7,7,10,4,0,0,0,0,0,0,0,71,Late Senior,Boomers,3510,1,0,26,1039000,0.0
S1,Cerai,70300000.0,1,0,2013-07-15,89,1045000,61000,338000,60000,46000,46000,3,5,5,13,8,0,0,0,0,0,0,0,47,Mature,Gen X,3364,1,0,26,1596000,0.0
S3,Menikah,70643000.0,0,0,2012-10-15,66,1218000,107000,304000,23000,143000,33000,1,5,8,4,6,0,0,0,0,0,0,1,38,Late Adult,Millennials,3637,0,1,18,1828000,0.2
S3,Menikah,30396000.0,1,0,2014-04-30,22,15000,0,6000,0,1000,12000,2,1,1,2,7,1,0,0,0,0,0,1,53,Mature,Gen X,3075,1,2,6,34000,0.3
S3,Cerai,50616000.0,0,1,2014-04-18,56,128000,0,16000,0,1000,4000,2,4,0,4,7,0,0,0,0,0,0,0,54,Mature,Gen X,3087,1,0,10,149000,0.0
S2,Lajang,62772000.0,0,1,2013-05-19,74,581000,49000,157000,43000,8000,108000,1,5,6,11,2,0,1,0,0,0,0,0,53,Mature,Gen X,3421,1,1,23,946000,0.5
S3,Lajang,30298000.0,0,0,2014-05-19,48,6000,3000,12000,6000,1000,0,1,1,1,3,3,0,0,0,0,0,0,0,37,Late Adult,Millennials,3056,0,0,6,28000,0.0
S1,Lajang,52413000.0,1,0,2012-11-03,67,185000,8000,133000,56000,56000,12000,2,7,1,7,7,0,0,0,0,0,0,0,38,Late Adult,Millennials,3618,1,0,17,450000,0.0
S3,Menikah,44155000.0,1,1,2014-01-19,24,22000,1000,9000,0,0,14000,1,1,1,2,4,0,0,0,0,0,0,0,65,Late Senior,Boomers,3176,2,0,5,46000,0.0
S3,Cerai,86979000.0,0,0,2013-11-07,67,584000,100000,835000,65000,83000,35000,1,5,5,5,2,1,0,0,0,0,0,1,51,Mature,Gen X,3249,0,2,16,1702000,1.0
S1,Bertunangan,76532000.0,1,1,2013-09-09,38,355000,30000,177000,90000,138000,30000,4,9,5,7,5,0,0,0,0,0,0,0,47,Mature,Gen X,3308,2,0,25,820000,0.0
S1,Menikah,42081000.0,1,0,2013-02-26,86,175000,10000,110000,54000,6000,27000,2,6,3,4,6,1,0,0,0,0,0,0,40,Late Adult,Millennials,3503,1,1,15,382000,0.2
S3,Menikah,67546000.0,0,0,2012-08-31,90,864000,134000,768000,150000,38000,172000,1,4,10,5,3,0,0,0,0,0,0,0,34,Adult,Millennials,3682,0,0,20,2126000,0.0
S2,Bertunangan,88420000.0,0,0,2014-05-02,87,957000,153000,612000,99000,95000,153000,1,4,7,8,1,1,0,1,1,0,0,0,33,Adult,Millennials,3073,0,3,20,2069000,3.0
S1,Menikah,31158000.0,1,0,2013-01-27,62,25000,6000,16000,20000,0,5000,2,2,0,3,8,0,0,0,0,0,0,0,37,Late Adult,Millennials,3533,1,0,7,72000,0.0
S1,Cerai,61671000.0,0,1,2014-06-03,23,641000,7000,56000,0,0,28000,8,10,4,6,8,0,1,0,1,0,0,0,54,Mature,Gen X,3041,1,2,28,732000,0.2
S1,Lajang,69719000.0,0,0,2014-05-26,99,273000,86000,208000,177000,14000,43000,1,2,3,5,1,0,0,0,0,0,0,0,48,Mature,Gen X,3049,0,0,11,801000,0.0
S1,Cerai,49160000.0,0,1,2013-10-20,29,122000,21000,43000,25000,10000,15000,2,3,1,6,6,0,0,0,0,0,0,0,73,Late Senior,Boomers,3267,1,0,12,236000,0.0
SMA,Bertunangan,24882000.0,1,0,2012-09-09,52,1000,4000,10000,29000,0,36000,1,1,1,2,6,1,0,0,0,0,0,0,44,Late Adult,Gen X,3673,1,1,5,80000,0.2
S3,Lajang,90933000.0,0,0,2014-03-31,90,1020000,31000,430000,62000,63000,79000,1,4,6,4,1,0,0,1,0,0,0,0,68,Late Senior,Boomers,3105,0,1,15,1685000,1.0
S3,Lajang,113734000.0,0,0,2014-05-28,9,6000,2000,3000,1000,262000,3000,0,27,0,0,1,0,0,0,0,0,0,0,77,Late Senior,Boomers,3047,0,0,27,277000,0.0
S3,Bertunangan,59292000.0,0,1,2013-06-13,71,378000,14000,68000,19000,14000,14000,2,3,5,8,3,0,0,0,0,0,0,0,72,Late Senior,Boomers,3396,1,0,18,507000,0.0
S3,Menikah,45759000.0,1,1,2013-02-23,13,42000,1000,18000,3000,0,4000,2,2,0,3,7,0,0,0,0,0,0,0,58,Senior,Boomers,3506,2,0,7,68000,0.0
S1,Lajang,22148000.0,0,0,2014-04-13,16,15000,5000,14000,0,4000,11000,1,1,0,3,7,0,0,0,0,0,0,0,39,Late Adult,Millennials,3092,0,0,5,49000,0.0
S2,Menikah,73395000.0,0,0,2014-03-18,94,272000,7000,80000,20000,7000,11000,1,4,4,6,2,0,0,0,0,0,0,0,35,Late Adult,Millennials,3118,0,0,15,397000,0.0
S1,Cerai,29819000.0,1,0,2013-10-24,77,9000,1000,24000,2000,1000,2000,3,3,0,3,6,0,0,0,0,0,0,0,51,Mature,Gen X,3263,1,0,9,39000,0.0
S1,Menikah,45688000.0,0,1,2014-01-25,20,279000,0,18000,0,0,9000,2,3,1,8,4,0,1,0,0,0,0,0,54,Mature,Gen X,3170,1,1,14,306000,0.2
S1,Menikah,62820000.0,0,0,2013-05-11,51,398000,61000,265000,138000,61000,53000,1,3,4,6,1,0,0,0,0,0,0,0,68,Late Senior,Boomers,3429,0,0,14,976000,0.0
S3,Menikah,60491000.0,0,1,2013-09-06,81,637000,47000,237000,12000,19000,76000,4,6,11,7,5,0,0,0,0,0,0,0,51,Mature,Gen X,3311,1,0,28,1028000,0.0
S1,Bertunangan,33235000.0,1,0,2014-02-05,71,45000,0,16000,2000,1000,6000,1,3,0,3,7,0,0,0,0,0,0,0,36,Late Adult,Millennials,3159,1,0,7,70000,0.0
S1,Menikah,35701000.0,0,0,2013-03-19,36,21000,1000,9000,7000,3000,5000,1,1,0,3,6,0,0,0,0,0,0,0,63,Senior,Boomers,3482,0,0,5,46000,0.0
S2,Menikah,31535000.0,1,0,2013-09-26,95,15000,4000,13000,0,0,19000,1,1,1,2,7,1,0,0,0,0,0,0,42,Late Adult,Gen X,3291,1,1,5,51000,0.1
D3,Bertunangan,92556000.0,0,0,2014-04-20,32,493000,183000,352000,184000,23000,28000,0,3,5,13,0,0,0,0,0,0,0,0,62,Senior,Boomers,3085,0,0,21,1263000,0.0
S1,Lajang,67384000.0,0,1,2012-11-10,32,957000,40000,175000,158000,53000,107000,2,7,8,5,5,0,1,0,0,0,0,0,52,Mature,Gen X,3611,1,1,22,1490000,0.2
S2,Bertunangan,80573000.0,0,0,2012-10-14,85,829000,138000,430000,60000,92000,15000,1,4,6,13,2,0,0,0,0,0,0,0,51,Mature,Gen X,3638,0,0,24,1564000,0.0
S1,Menikah,77870000.0,0,1,2012-08-22,93,1017000,50000,500000,65000,50000,133000,3,5,5,5,8,0,1,0,1,0,0,1,55,Senior,Gen X,3691,1,3,18,1815000,0.4
S3,Janda,52278000.0,0,1,2013-01-25,24,953000,0,71000,0,0,174000,6,10,5,10,8,0,0,0,0,0,0,0,59,Senior,Boomers,3535,1,0,31,1198000,0.0
S1,Lajang,57107000.0,0,1,2012-08-24,44,159000,0,120000,0,0,137000,7,4,4,8,8,0,1,0,0,1,0,1,54,Mature,Gen X,3689,1,3,23,416000,0.4
S1,Menikah,18929000.0,0,0,2013-02-16,15,32000,0,8000,23000,4000,18000,1,1,0,4,6,0,0,0,0,0,0,0,32,Adult,Millennials,3513,0,0,6,85000,0.0
S3,Lajang,36038000.0,1,0,2013-05-31,82,23000,0,15000,0,2000,7000,2,3,0,3,6,0,0,0,0,0,0,0,41,Late Adult,Millennials,3409,1,0,8,47000,0.0
S1,Lajang,20180000.0,0,0,2013-02-20,27,18000,42000,24000,15000,20000,18000,1,2,1,4,7,0,0,0,0,0,0,0,46,Mature,Gen X,3509,0,0,8,137000,0.0
S3,Bertunangan,34230000.0,1,1,2012-12-26,72,15000,0,4000,0,0,2000,1,1,0,2,7,0,0,0,0,0,0,0,57,Senior,Gen X,3565,2,0,4,21000,0.0
D3,Lajang,31878000.0,0,1,2014-06-22,7,23000,4000,5000,10000,5000,23000,1,1,0,4,3,0,0,0,0,0,0,0,45,Mature,Gen X,3022,1,0,6,70000,0.0
D3,Menikah,70932000.0,0,1,2014-01-19,57,200000,193000,100000,46000,185000,185000,2,6,2,12,3,0,0,0,0,0,0,0,50,Mature,Gen X,3176,1,0,22,909000,0.0
S1,Lajang,91249000.0,0,0,2012-10-20,84,1324000,27000,119000,71000,108000,27000,0,7,9,6,4,0,1,1,1,1,0,1,66,Late Senior,Boomers,3632,0,5,22,1676000,1.2
S2,Lajang,77598000.0,0,0,2013-10-01,53,1193000,33000,281000,129000,66000,33000,1,7,5,13,3,0,0,1,0,0,0,0,79,Late Senior,Boomers,3286,0,1,26,1735000,0.3
S1,Lajang,80982000.0,1,1,2013-01-08,48,505000,137000,401000,104000,22000,22000,3,11,5,11,5,0,0,0,0,0,1,0,63,Senior,Boomers,3552,2,0,30,1191000,0.0
S2,Menikah,22701000.0,1,0,2013-09-05,2,2000,4000,9000,0,4000,5000,1,1,0,3,5,0,0,0,0,0,0,0,45,Mature,Gen X,3312,1,0,5,24000,0.0
S3,Menikah,55212000.0,0,1,2012-11-23,65,1103000,0,45000,0,0,34000,3,4,2,11,8,0,1,0,0,1,0,0,53,Mature,Gen X,3598,1,2,20,1182000,0.2
S1,Menikah,70617000.0,0,0,2013-06-23,45,353000,61000,753000,40000,46000,27000,1,3,3,7,2,0,0,0,0,0,0,0,52,Mature,Gen X,3386,0,0,14,1280000,0.0
S1,Lajang,64849000.0,0,0,2012-11-13,42,652000,48000,350000,94000,84000,108000,1,9,3,6,5,0,0,0,0,0,0,1,65,Late Senior,Boomers,3608,0,1,19,1336000,0.2
S2,Menikah,62694000.0,1,1,2013-06-17,29,379000,6000,157000,25000,91000,91000,5,9,3,7,7,0,0,0,0,0,0,0,57,Senior,Gen X,3392,2,0,24,749000,0.0
S3,Menikah,61917000.0,1,1,2013-11-20,83,46000,4000,36000,2000,2000,1000,1,2,0,4,5,0,0,0,0,0,0,0,48,Mature,Gen X,3236,2,0,7,91000,0.0
S3,Menikah,67472000.0,0,1,2013-09-28,93,162000,31000,127000,8000,17000,69000,2,4,2,7,3,0,0,0,0,0,0,0,75,Late Senior,Boomers,3289,1,0,15,414000,0.0
S2,Menikah,21059000.0,1,0,2014-01-07,40,8000,3000,19000,3000,3000,8000,3,3,0,3,6,0,0,0,0,0,0,0,40,Late Adult,Millennials,3188,1,0,9,44000,0.0
S2,Menikah,29543000.0,2,0,2014-04-01,47,17000,3000,18000,3000,4000,18000,2,3,1,2,7,0,0,0,0,0,0,0,54,Mature,Gen X,3104,2,0,8,63000,0.0
S1,Menikah,75903000.0,0,1,2013-04-08,50,340000,108000,185000,130000,38000,100000,2,6,6,9,3,0,0,0,0,0,0,0,71,Late Senior,Boomers,3462,1,0,23,901000,0.0
D3,Bertunangan,34984000.0,1,1,2012-09-06,40,8000,4000,15000,3000,5000,3000,2,1,0,3,7,0,0,0,0,0,0,0,47,Mature,Gen X,3676,2,0,6,38000,0.0
S3,Lajang,54998000.0,0,1,2013-03-10,3,154000,22000,202000,39000,30000,8000,5,4,2,9,4,0,0,0,0,0,0,1,66,Late Senior,Boomers,3491,1,1,20,455000,0.2
S3,Janda,54356000.0,0,1,2012-11-19,62,710000,15000,30000,20000,0,0,3,11,2,8,8,0,0,0,0,0,0,1,73,Late Senior,Boomers,3602,1,1,24,775000,0.1
S2,Menikah,34242000.0,0,1,2014-03-23,25,8000,2000,4000,0,0,1000,1,0,0,3,5,0,0,0,0,0,0,0,63,Senior,Boomers,3113,1,0,4,15000,0.0
S1,Menikah,25410000.0,1,0,2013-08-31,48,2000,2000,4000,13000,13000,4000,1,1,0,4,4,0,0,0,0,0,0,0,49,Mature,Gen X,3317,1,0,6,38000,0.0
S3,Menikah,73356000.0,0,0,2014-02-06,56,1050000,14000,322000,0,14000,112000,1,5,11,5,2,1,0,1,1,0,0,1,38,Late Adult,Millennials,3158,0,4,22,1512000,2.0
S1,Bertunangan,28320000.0,0,1,2013-01-14,68,19000,1000,14000,3000,2000,4000,1,1,0,3,8,0,0,0,0,0,0,0,72,Late Senior,Boomers,3546,1,0,5,43000,0.0
S1,Lajang,23763000.0,1,0,2012-08-07,64,22000,0,6000,6000,2000,6000,1,1,0,3,7,0,0,0,0,0,0,0,45,Mature,Gen X,3706,1,0,5,42000,0.0
S1,Menikah,72570000.0,0,0,2014-04-25,67,274000,83000,216000,151000,141000,224000,1,4,6,12,1,0,0,0,0,0,0,0,38,Late Adult,Millennials,3080,0,0,23,1089000,0.0
